"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2021-12-31 23:00:00","2022-01-01 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2031012,2031015,0.42498516666667,0,0
"2022-01-01 00:00:00","2022-01-01 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1864853,1864849,0.39020966666667,0,0
"2022-01-01 01:00:00","2022-01-01 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1784509,1784513,0.373391,0,0
"2022-01-01 02:00:00","2022-01-01 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1874075,1874074,0.3921245,0,0
"2022-01-01 03:00:00","2022-01-01 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1711229,1711229,0.35804433333333,0,0
"2022-01-01 04:00:00","2022-01-01 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1624740,1624742,0.33994183333333,0,0
"2022-01-01 05:00:00","2022-01-01 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1481393,1481396,0.309944,0,0
"2022-01-01 06:00:00","2022-01-01 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1282585,1282585,0.2683435,0,0
"2022-01-01 07:00:00","2022-01-01 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1181635,1181631,0.24721783333333,0,0
"2022-01-01 08:00:00","2022-01-01 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1374722,1374721,0.28760966666667,0,0
"2022-01-01 09:00:00","2022-01-01 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1758180,1758180,0.36782716666667,0,0
"2022-01-01 10:00:00","2022-01-01 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2062242,2062247,0.43143166666667,0,0
"2022-01-01 11:00:00","2022-01-01 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2418868,2418866,0.50603,0,0
"2022-01-01 12:00:00","2022-01-01 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2622386,2622387,0.54859616666667,0,0
"2022-01-01 13:00:00","2022-01-01 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2969753,2969751,0.62125266666667,0,0
"2022-01-01 14:00:00","2022-01-01 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2823534,2823536,0.59065416666667,0,0
"2022-01-01 15:00:00","2022-01-01 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2676185,2676187,0.55981933333333,0,0
"2022-01-01 16:00:00","2022-01-01 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2664166,2664172,0.55729483333333,0,0
"2022-01-01 17:00:00","2022-01-01 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2658449,2658448,0.55608833333333,0,0
"2022-01-01 18:00:00","2022-01-01 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2746414,2746410,0.57447816666667,0,0
"2022-01-01 19:00:00","2022-01-01 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2895727,2895729,0.60569916666667,0,0
"2022-01-01 20:00:00","2022-01-01 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2885579,2885583,0.60356533333333,0,0
"2022-01-01 21:00:00","2022-01-01 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2518804,2518804,0.526839,0,0
"2022-01-01 22:00:00","2022-01-01 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2281796,2281798,0.47725683333333,0,0
"2022-01-01 23:00:00","2022-01-02 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2264596,2264591,0.47365033333333,0,0
"2022-01-02 00:00:00","2022-01-02 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2467679,2467680,0.5161165,0,0
"2022-01-02 01:00:00","2022-01-02 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2803658,2803661,0.58637566666667,0,0
"2022-01-02 02:00:00","2022-01-02 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2869962,2869963,0.60023166666667,0,0
"2022-01-02 03:00:00","2022-01-02 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2896931,2896934,0.60586133333333,0,0
"2022-01-02 04:00:00","2022-01-02 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3184214,3184211,0.66593083333333,0,0
"2022-01-02 05:00:00","2022-01-02 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3357231,3357229,0.70210116666667,0,0
"2022-01-02 06:00:00","2022-01-02 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3498877,3498878,0.73171066666667,0,0
"2022-01-02 07:00:00","2022-01-02 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3811730,3811733,0.79712133333333,0,0
"2022-01-02 08:00:00","2022-01-02 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4119382,4119378,0.8614425,0,0
"2022-01-02 09:00:00","2022-01-02 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4366769,4366768,0.91315933333333,0,0
"2022-01-02 10:00:00","2022-01-02 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4528744,4528744,0.94701333333333,0,0
"2022-01-02 11:00:00","2022-01-02 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4679276,4679276,0.97847316666667,0,0
"2022-01-02 12:00:00","2022-01-02 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4686671,4686667,0.980001,0,0
"2022-01-02 13:00:00","2022-01-02 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4629783,4629783,0.96808766666667,0,0
"2022-01-02 14:00:00","2022-01-02 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4382816,4382817,0.91642983333333,0,0
"2022-01-02 15:00:00","2022-01-02 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4006108,4006113,0.83764616666667,0,0
"2022-01-02 16:00:00","2022-01-02 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3547257,3547256,0.74169,0,0
"2022-01-02 17:00:00","2022-01-02 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3367402,3367404,0.70407166666667,0,0
"2022-01-02 18:00:00","2022-01-02 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3201508,3201508,0.66937333333333,0,0
"2022-01-02 19:00:00","2022-01-02 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3090698,3090700,0.64619316666667,0,0
"2022-01-02 20:00:00","2022-01-02 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3668980,3668980,0.7670835,0,0
"2022-01-02 21:00:00","2022-01-02 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4075740,4075742,0.8521105,0,0
"2022-01-02 22:00:00","2022-01-02 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4545391,4545394,0.95028216666667,0,0
"2022-01-02 23:00:00","2022-01-03 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4675625,4675626,0.97749133333333,0,0
"2022-01-03 00:00:00","2022-01-03 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4599925,4599925,0.9616475,0,0
"2022-01-03 01:00:00","2022-01-03 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4624956,4624955,0.9668625,0,0
"2022-01-03 02:00:00","2022-01-03 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4570991,4570993,0.9555635,0,0
"2022-01-03 03:00:00","2022-01-03 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4524338,4524333,0.9457925,0,0
"2022-01-03 04:00:00","2022-01-03 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4484185,4484185,0.93738183333333,0,0
"2022-01-03 05:00:00","2022-01-03 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4306626,4306629,0.9002475,0,0
"2022-01-03 06:00:00","2022-01-03 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4182571,4182569,0.874299,0,0
"2022-01-03 07:00:00","2022-01-03 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4204163,4204160,0.87879633333333,0,0
"2022-01-03 08:00:00","2022-01-03 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4195844,4195844,0.87704083333333,0,0
"2022-01-03 09:00:00","2022-01-03 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4242476,4242477,0.88677183333333,0,0
"2022-01-03 10:00:00","2022-01-03 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4326911,4326910,0.90440383333333,0,0
"2022-01-03 11:00:00","2022-01-03 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4487969,4487968,0.93805066666667,0,0
"2022-01-03 12:00:00","2022-01-03 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4526270,4526272,0.9460385,0,0
"2022-01-03 13:00:00","2022-01-03 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4440824,4440823,0.92816183333333,0,0
"2022-01-03 14:00:00","2022-01-03 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4274078,4274083,0.89329433333333,0,0
"2022-01-03 15:00:00","2022-01-03 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3887314,3887311,0.81244466666667,0,0
"2022-01-03 16:00:00","2022-01-03 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3469738,3469734,0.725158,0,0
"2022-01-03 17:00:00","2022-01-03 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3185065,3185065,0.6656505,0,0
"2022-01-03 18:00:00","2022-01-03 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3056937,3056937,0.638861,0,0
"2022-01-03 19:00:00","2022-01-03 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2776490,2776493,0.58024033333333,0,0
"2022-01-03 20:00:00","2022-01-03 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2540924,2540922,0.53100066666667,0,0
"2022-01-03 21:00:00","2022-01-03 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2398849,2398850,0.501301,0,0
"2022-01-03 22:00:00","2022-01-03 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2119067,2119065,0.44282516666667,0,0
"2022-01-03 23:00:00","2022-01-04 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1929562,1929558,0.40321633333333,0,0
"2022-01-04 00:00:00","2022-01-04 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1791325,1791322,0.37432266666667,0,0
"2022-01-04 01:00:00","2022-01-04 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1700187,1700188,0.35527116666667,0,0
"2022-01-04 02:00:00","2022-01-04 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1687645,1687646,0.352644,0,0
"2022-01-04 03:00:00","2022-01-04 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1554984,1554985,0.3249175,0,0
"2022-01-04 04:00:00","2022-01-04 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1559630,1559626,0.325882,0,0
"2022-01-04 05:00:00","2022-01-04 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1467565,1467567,0.30663983333333,0,0
"2022-01-04 06:00:00","2022-01-04 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1433183,1433180,0.29945016666667,0,0
"2022-01-04 07:00:00","2022-01-04 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1358017,1358017,0.28373983333333,0,0
"2022-01-04 08:00:00","2022-01-04 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1149289,1149291,0.24012416666667,0,0
"2022-01-04 09:00:00","2022-01-04 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1405268,1405272,0.29360133333333,0,0
"2022-01-04 10:00:00","2022-01-04 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1487612,1487613,0.3107995,0,0
"2022-01-04 11:00:00","2022-01-04 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1663260,1663261,0.34749016666667,0,0
"2022-01-04 12:00:00","2022-01-04 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1358926,1358927,0.28390366666667,0,0
"2022-01-04 13:00:00","2022-01-04 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,996947,996943,0.20827583333333,0,0
"2022-01-04 14:00:00","2022-01-04 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,782295,782298,0.16342916666667,0,0
"2022-01-04 15:00:00","2022-01-04 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,706987,706987,0.14769366666667,0,0
"2022-01-04 16:00:00","2022-01-04 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,677314,677314,0.14149216666667,0,0
"2022-01-04 17:00:00","2022-01-04 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,755715,755713,0.15786733333333,0,0
"2022-01-04 18:00:00","2022-01-04 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,846144,846145,0.17675433333333,0,0
"2022-01-04 19:00:00","2022-01-04 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,995365,995366,0.20792183333333,0,0
"2022-01-04 20:00:00","2022-01-04 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1180419,1180421,0.24657333333333,0,0
"2022-01-04 21:00:00","2022-01-04 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1581604,1581607,0.3303695,0,0
"2022-01-04 22:00:00","2022-01-04 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1850979,1850982,0.38662966666667,0,0
"2022-01-04 23:00:00","2022-01-05 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1867173,1867174,0.390005,0,0
"2022-01-05 00:00:00","2022-01-05 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2159642,2159643,0.45108583333333,0,0
"2022-01-05 01:00:00","2022-01-05 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2578668,2578672,0.53859816666667,0,0
"2022-01-05 02:00:00","2022-01-05 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2815763,2815761,0.58810833333333,0,0
"2022-01-05 03:00:00","2022-01-05 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3290343,3290342,0.68721766666667,0,0
"2022-01-05 04:00:00","2022-01-05 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3612022,3612021,0.75438933333333,0,0
"2022-01-05 05:00:00","2022-01-05 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3865409,3865410,0.80729566666667,0,0
"2022-01-05 06:00:00","2022-01-05 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4222845,4222848,0.8819305,0,0
"2022-01-05 07:00:00","2022-01-05 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4402073,4402069,0.919345,0,0
"2022-01-05 08:00:00","2022-01-05 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4367817,4367817,0.91217383333333,0,0
"2022-01-05 09:00:00","2022-01-05 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4437110,4437112,0.92662733333333,0,0
"2022-01-05 10:00:00","2022-01-05 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4455462,4455462,0.93044266666667,0,0
"2022-01-05 11:00:00","2022-01-05 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4492428,4492428,0.938145,0,0
"2022-01-05 12:00:00","2022-01-05 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4546703,4546708,0.94946133333333,0,0
"2022-01-05 13:00:00","2022-01-05 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4464351,4464352,0.932247,0,0
"2022-01-05 14:00:00","2022-01-05 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4196470,4196467,0.87629183333333,0,0
"2022-01-05 15:00:00","2022-01-05 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3763432,3763435,0.785852,0,0
"2022-01-05 16:00:00","2022-01-05 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3406319,3406318,0.71126883333333,0,0
"2022-01-05 17:00:00","2022-01-05 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3134363,3134361,0.65447,0,0
"2022-01-05 18:00:00","2022-01-05 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2982802,2982805,0.62281183333333,0,0
"2022-01-05 19:00:00","2022-01-05 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2738811,2738814,0.57185583333333,0,0
"2022-01-05 20:00:00","2022-01-05 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2581743,2581742,0.53905016666667,0,0
"2022-01-05 21:00:00","2022-01-05 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2471432,2471433,0.5160085,0,0
"2022-01-05 22:00:00","2022-01-05 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2175673,2175676,0.454249,0,0
"2022-01-05 23:00:00","2022-01-06 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1808260,1808266,0.3775315,0,0
"2022-01-06 00:00:00","2022-01-06 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1538191,1538191,0.32114,0,0
"2022-01-06 01:00:00","2022-01-06 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1120555,1120556,0.23394283333333,0,0
"2022-01-06 02:00:00","2022-01-06 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,771043,771044,0.16097083333333,0,0
"2022-01-06 03:00:00","2022-01-06 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,500991,500993,0.10459,0,0
"2022-01-06 04:00:00","2022-01-06 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,247201,247200,0.051606216666667,0,0
"2022-01-06 05:00:00","2022-01-06 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,143388,143390,0.0299335,0,0
"2022-01-06 06:00:00","2022-01-06 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,64416,64416,0.013447303333333,0,0
"2022-01-06 07:00:00","2022-01-06 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,32585,32588,0.00680231,0,0
"2022-01-06 08:00:00","2022-01-06 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,19444,19446,0.0040589416666667,0,0
"2022-01-06 09:00:00","2022-01-06 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,37234,37234,0.0077724116666667,0,0
"2022-01-06 10:00:00","2022-01-06 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,161462,161461,0.033703416666667,0,0
"2022-01-06 11:00:00","2022-01-06 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,419309,419308,0.08752435,0,0
"2022-01-06 12:00:00","2022-01-06 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,764006,764006,0.15947166666667,0,0
"2022-01-06 13:00:00","2022-01-06 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1334383,1334380,0.278522,0,0
"2022-01-06 14:00:00","2022-01-06 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1263175,1263176,0.26365416666667,0,0
"2022-01-06 15:00:00","2022-01-06 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1182115,1182117,0.2467305,0,0
"2022-01-06 16:00:00","2022-01-06 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1324549,1324550,0.276454,0,0
"2022-01-06 17:00:00","2022-01-06 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1455140,1455138,0.30370483333333,0,0
"2022-01-06 18:00:00","2022-01-06 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1984605,1984605,0.41420233333333,0,0
"2022-01-06 19:00:00","2022-01-06 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2850208,2850205,0.5948495,0,0
"2022-01-06 20:00:00","2022-01-06 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3318035,3318032,0.69247433333333,0,0
"2022-01-06 21:00:00","2022-01-06 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3755158,3755154,0.783687,0,0
"2022-01-06 22:00:00","2022-01-06 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3852395,3852392,0.80396533333333,0,0
"2022-01-06 23:00:00","2022-01-07 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3989891,3989891,0.83264416666667,0,0
"2022-01-07 00:00:00","2022-01-07 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4297161,4297161,0.89675116666667,0,0
"2022-01-07 01:00:00","2022-01-07 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4437056,4437057,0.925928,0,0
"2022-01-07 02:00:00","2022-01-07 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4361004,4361006,0.91004033333333,0,0
"2022-01-07 03:00:00","2022-01-07 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4312905,4312911,0.89998683333333,0,0
"2022-01-07 04:00:00","2022-01-07 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4177104,4177104,0.871632,0,0
"2022-01-07 05:00:00","2022-01-07 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4150962,4150964,0.8661615,0,0
"2022-01-07 06:00:00","2022-01-07 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4006327,4006330,0.83596583333333,0,0
"2022-01-07 07:00:00","2022-01-07 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3757080,3757079,0.78394316666667,0,0
"2022-01-07 08:00:00","2022-01-07 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3306556,3306555,0.689925,0,0
"2022-01-07 09:00:00","2022-01-07 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3235203,3235203,0.67502433333333,0,0
"2022-01-07 10:00:00","2022-01-07 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3448237,3448238,0.71946033333333,0,0
"2022-01-07 11:00:00","2022-01-07 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3268087,3268089,0.68186016666667,0,0
"2022-01-07 12:00:00","2022-01-07 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3188733,3188731,0.66529116666667,0,0
"2022-01-07 13:00:00","2022-01-07 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3035882,3035883,0.63338916666667,0,0
"2022-01-07 14:00:00","2022-01-07 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2642541,2642540,0.55131416666667,0,0
"2022-01-07 15:00:00","2022-01-07 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2339239,2339242,0.4880275,0,0
"2022-01-07 16:00:00","2022-01-07 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2004209,2004213,0.41812366666667,0,0
"2022-01-07 17:00:00","2022-01-07 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1831656,1831657,0.3821175,0,0
"2022-01-07 18:00:00","2022-01-07 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1755716,1755714,0.36626866666667,0,0
"2022-01-07 19:00:00","2022-01-07 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1445059,1445059,0.3014555,0,0
"2022-01-07 20:00:00","2022-01-07 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1152064,1152064,0.240329,0,0
"2022-01-07 21:00:00","2022-01-07 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,940516,940514,0.19619483333333,0,0
"2022-01-07 22:00:00","2022-01-07 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,864783,864783,0.18039316666667,0,0
"2022-01-07 23:00:00","2022-01-08 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,830433,830431,0.17322466666667,0,0
"2022-01-08 00:00:00","2022-01-08 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,869341,869339,0.18133733333333,0,0
"2022-01-08 01:00:00","2022-01-08 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,972053,972055,0.20275833333333,0,0
"2022-01-08 02:00:00","2022-01-08 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,898496,898495,0.187412,0,0
"2022-01-08 03:00:00","2022-01-08 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,785794,785796,0.163901,0,0
"2022-01-08 04:00:00","2022-01-08 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,874176,874179,0.18233233333333,0,0
"2022-01-08 05:00:00","2022-01-08 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,929114,929114,0.19378733333333,0,0
"2022-01-08 06:00:00","2022-01-08 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,880081,880082,0.18355716666667,0,0
"2022-01-08 07:00:00","2022-01-08 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,929070,929067,0.193771,0,0
"2022-01-08 08:00:00","2022-01-08 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1192923,1192918,0.248797,0,0
"2022-01-08 09:00:00","2022-01-08 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1649141,1649137,0.3439395,0,0
"2022-01-08 10:00:00","2022-01-08 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2383811,2383807,0.4971505,0,0
"2022-01-08 11:00:00","2022-01-08 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3130817,3130812,0.65292883333333,0,0
"2022-01-08 12:00:00","2022-01-08 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3685150,3685151,0.76852016666667,0,0
"2022-01-08 13:00:00","2022-01-08 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4088318,4088314,0.8525835,0,0
"2022-01-08 14:00:00","2022-01-08 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4350267,4350269,0.9071935,0,0
"2022-01-08 15:00:00","2022-01-08 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4470549,4470551,0.9322595,0,0
"2022-01-08 16:00:00","2022-01-08 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4540603,4540596,0.94685083333333,0,0
"2022-01-08 17:00:00","2022-01-08 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4527313,4527318,0.944062,0,0
"2022-01-08 18:00:00","2022-01-08 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4488032,4488034,0.9358535,0,0
"2022-01-08 19:00:00","2022-01-08 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4407601,4407602,0.919065,0,0
"2022-01-08 20:00:00","2022-01-08 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3969139,3969141,0.82762233333333,0,0
"2022-01-08 21:00:00","2022-01-08 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3575700,3575700,0.74557083333333,0,0
"2022-01-08 22:00:00","2022-01-08 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3291777,3291779,0.68635716666667,0,0
"2022-01-08 23:00:00","2022-01-09 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2781308,2781308,0.57990983333333,0,0
"2022-01-09 00:00:00","2022-01-09 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2539612,2539611,0.52950583333333,0,0
"2022-01-09 01:00:00","2022-01-09 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2715746,2715749,0.566219,0,0
"2022-01-09 02:00:00","2022-01-09 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2932023,2932028,0.6113005,0,0
"2022-01-09 03:00:00","2022-01-09 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3247882,3247881,0.67714166666667,0,0
"2022-01-09 04:00:00","2022-01-09 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3448689,3448686,0.71899416666667,0,0
"2022-01-09 05:00:00","2022-01-09 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3428843,3428845,0.7148435,0,0
