"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2016-12-31 23:00:00","2017-01-01 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1404696,1404696,0.46827873587608,0,0
"2017-01-01 00:00:00","2017-01-01 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1410959,1410959,0.47036623954773,0,0
"2017-01-01 01:00:00","2017-01-01 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1496816,1496816,0.49898651242256,0,0
"2017-01-01 02:00:00","2017-01-01 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1574779,1574779,0.52497524023056,0,0
"2017-01-01 03:00:00","2017-01-01 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1520823,1520823,0.50698673725128,0,0
"2017-01-01 04:00:00","2017-01-01 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1604193,1604193,0.5347775220871,0,0
"2017-01-01 05:00:00","2017-01-01 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1543655,1543655,0.51459473371506,0,0
"2017-01-01 06:00:00","2017-01-01 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1574854,1574854,0.52499347925186,0,0
"2017-01-01 07:00:00","2017-01-01 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1624520,1624520,0.54154872894287,0,0
"2017-01-01 08:00:00","2017-01-01 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1678644,1678644,0.55958998203278,0,0
"2017-01-01 09:00:00","2017-01-01 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1857474,1857474,0.61920249462128,0,0
"2017-01-01 10:00:00","2017-01-01 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1889774,1889774,0.62996822595596,0,0
"2017-01-01 11:00:00","2017-01-01 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1798489,1798489,0.5995357632637,0,0
"2017-01-01 12:00:00","2017-01-01 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1796714,1796714,0.59894222021103,0,0
"2017-01-01 13:00:00","2017-01-01 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1801577,1801577,0.60056149959564,0,0
"2017-01-01 14:00:00","2017-01-01 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1822326,1822326,0.60747647285461,0,0
"2017-01-01 15:00:00","2017-01-01 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1806963,1806963,0.60235297679901,0,0
"2017-01-01 16:00:00","2017-01-01 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1629613,1629613,0.54323202371597,0,0
"2017-01-01 17:00:00","2017-01-01 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1271117,1271117,0.4237257540226,0,0
"2017-01-01 18:00:00","2017-01-01 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,914158,914158,0.30473300814629,0,0
"2017-01-01 19:00:00","2017-01-01 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,624412,624412,0.20814600586891,0,0
"2017-01-01 20:00:00","2017-01-01 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,426862,426862,0.14229275286198,0,0
"2017-01-01 21:00:00","2017-01-01 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,248531,248531,0.082846626639366,0,0
"2017-01-01 22:00:00","2017-01-01 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,167168,167168,0.05572447553277,0,0
"2017-01-01 23:00:00","2017-01-02 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,150504,150504,0.050169475376606,0,0
"2017-01-02 00:00:00","2017-01-02 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,196747,196747,0.065584048628807,0,0
"2017-01-02 01:00:00","2017-01-02 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,240299,240299,0.080101527273655,0,0
"2017-01-02 02:00:00","2017-01-02 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,264040,264040,0.088015124201775,0,0
"2017-01-02 03:00:00","2017-01-02 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,283607,283607,0.094537377357483,0,0
"2017-01-02 04:00:00","2017-01-02 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,331691,331691,0.11056549847126,0,0
"2017-01-02 05:00:00","2017-01-02 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,343519,343519,0.11450800299644,0,0
"2017-01-02 06:00:00","2017-01-02 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,415744,415744,0.13858224451542,0,0
"2017-01-02 07:00:00","2017-01-02 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,665778,665778,0.22192749381065,0,0
"2017-01-02 08:00:00","2017-01-02 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,674299,674299,0.22476674616337,0,0
"2017-01-02 09:00:00","2017-01-02 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,420986,420986,0.14032849669456,0,0
"2017-01-02 10:00:00","2017-01-02 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,368675,368675,0.12289124727249,0,0
"2017-01-02 11:00:00","2017-01-02 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,538458,538458,0.1794847548008,0,0
"2017-01-02 12:00:00","2017-01-02 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,685653,685653,0.22854875028133,0,0
"2017-01-02 13:00:00","2017-01-02 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,618811,618811,0.20626750588417,0,0
"2017-01-02 14:00:00","2017-01-02 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,529281,529281,0.17642425000668,0,0
"2017-01-02 15:00:00","2017-01-02 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,419507,419507,0.13983300328255,0,0
"2017-01-02 16:00:00","2017-01-02 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,428361,428361,0.14278399944305,0,0
"2017-01-02 17:00:00","2017-01-02 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,424657,424657,0.14154875278473,0,0
"2017-01-02 18:00:00","2017-01-02 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,393275,393275,0.1310880035162,0,0
"2017-01-02 19:00:00","2017-01-02 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,318424,318424,0.10613814741373,0,0
"2017-01-02 20:00:00","2017-01-02 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,292942,292942,0.097644075751305,0,0
"2017-01-02 21:00:00","2017-01-02 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,346886,346886,0.11562450230122,0,0
"2017-01-02 22:00:00","2017-01-02 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,329714,329714,0.10989999771118,0,0
"2017-01-02 23:00:00","2017-01-03 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,379555,379555,0.12651275098324,0,0
"2017-01-03 00:00:00","2017-01-03 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,445535,445535,0.14850500226021,0,0
"2017-01-03 01:00:00","2017-01-03 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,495508,495508,0.16516099870205,0,0
"2017-01-03 02:00:00","2017-01-03 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,586168,586168,0.19537925720215,0,0
"2017-01-03 03:00:00","2017-01-03 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,589666,589666,0.19654449820518,0,0
"2017-01-03 04:00:00","2017-01-03 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,572008,572008,0.19065825641155,0,0
"2017-01-03 05:00:00","2017-01-03 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,628220,628220,0.20939350128174,0,0
"2017-01-03 06:00:00","2017-01-03 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,827812,827812,0.27591949701309,0,0
"2017-01-03 07:00:00","2017-01-03 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1017042,1017042,0.3389912545681,0,0
"2017-01-03 08:00:00","2017-01-03 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1240631,1240631,0.41351449489594,0,0
"2017-01-03 09:00:00","2017-01-03 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1516500,1516500,0.50546276569366,0,0
"2017-01-03 10:00:00","2017-01-03 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1775226,1775226,0.59169673919678,0,0
"2017-01-03 11:00:00","2017-01-03 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1911832,1911832,0.63722652196884,0,0
"2017-01-03 12:00:00","2017-01-03 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2202423,2202423,0.73408049345016,0,0
"2017-01-03 13:00:00","2017-01-03 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2314260,2314260,0.77135401964188,0,0
"2017-01-03 14:00:00","2017-01-03 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2280355,2280355,0.76005101203918,0,0
"2017-01-03 15:00:00","2017-01-03 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2450737,2450737,0.81683748960495,0,0
"2017-01-03 16:00:00","2017-01-03 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2467713,2467713,0.82249301671982,0,0
"2017-01-03 17:00:00","2017-01-03 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2439382,2439382,0.81304824352264,0,0
"2017-01-03 18:00:00","2017-01-03 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2324181,2324181,0.7746490240097,0,0
"2017-01-03 19:00:00","2017-01-03 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2327740,2327740,0.77583277225494,0,0
"2017-01-03 20:00:00","2017-01-03 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2486133,2486133,0.82862275838852,0,0
"2017-01-03 21:00:00","2017-01-03 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2461607,2461607,0.82044577598572,0,0
"2017-01-03 22:00:00","2017-01-03 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2413379,2413379,0.80436897277832,0,0
"2017-01-03 23:00:00","2017-01-04 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2517996,2517996,0.83923500776291,0,0
"2017-01-04 00:00:00","2017-01-04 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2558320,2558320,0.85267198085785,0,0
"2017-01-04 01:00:00","2017-01-04 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2609517,2609517,0.869733273983,0,0
"2017-01-04 02:00:00","2017-01-04 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2599919,2599919,0.8665314912796,0,0
"2017-01-04 03:00:00","2017-01-04 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2629321,2629321,0.87632822990417,0,0
"2017-01-04 04:00:00","2017-01-04 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2507124,2507124,0.83559852838516,0,0
"2017-01-04 05:00:00","2017-01-04 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2250650,2250650,0.75011622905731,0,0
"2017-01-04 06:00:00","2017-01-04 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2163259,2163259,0.72098749876022,0,0
"2017-01-04 07:00:00","2017-01-04 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2348411,2348411,0.78269398212433,0,0
"2017-01-04 08:00:00","2017-01-04 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2208139,2208139,0.73594099283218,0,0
"2017-01-04 09:00:00","2017-01-04 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2253121,2253121,0.75093072652817,0,0
"2017-01-04 10:00:00","2017-01-04 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2259268,2259268,0.75297701358795,0,0
"2017-01-04 11:00:00","2017-01-04 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2598583,2598583,0.86606276035309,0,0
"2017-01-04 12:00:00","2017-01-04 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2720385,2720385,0.90665447711945,0,0
"2017-01-04 13:00:00","2017-01-04 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2768465,2768465,0.92267549037933,0,0
"2017-01-04 14:00:00","2017-01-04 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2592013,2592013,0.86386501789093,0,0
"2017-01-04 15:00:00","2017-01-04 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2342576,2342576,0.78073024749756,0,0
"2017-01-04 16:00:00","2017-01-04 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1990849,1990849,0.66350549459457,0,0
"2017-01-04 17:00:00","2017-01-04 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1825424,1825424,0.60837125778198,0,0
"2017-01-04 18:00:00","2017-01-04 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1741881,1741881,0.58052623271942,0,0
"2017-01-04 19:00:00","2017-01-04 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1517231,1517231,0.50565451383591,0,0
"2017-01-04 20:00:00","2017-01-04 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1008390,1008390,0.33606976270676,0,0
"2017-01-04 21:00:00","2017-01-04 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,577609,577609,0.19250124692917,0,0
"2017-01-04 22:00:00","2017-01-04 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,486840,486840,0.16224974393845,0,0
"2017-01-04 23:00:00","2017-01-05 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,556504,556504,0.18546649813652,0,0
"2017-01-05 00:00:00","2017-01-05 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,515152,515152,0.1716845035553,0,0
"2017-01-05 01:00:00","2017-01-05 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,577700,577700,0.19252899289131,0,0
"2017-01-05 02:00:00","2017-01-05 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,434022,434022,0.14464524388313,0,0
"2017-01-05 03:00:00","2017-01-05 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,332692,332692,0.11087500303984,0,0
"2017-01-05 04:00:00","2017-01-05 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,254688,254688,0.084878727793694,0,0
"2017-01-05 05:00:00","2017-01-05 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,186405,186405,0.062122173607349,0,0
"2017-01-05 06:00:00","2017-01-05 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,107372,107372,0.035783175379038,0,0
"2017-01-05 07:00:00","2017-01-05 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,78617,78617,0.026200100779533,0,0
"2017-01-05 08:00:00","2017-01-05 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,66508,66508,0.022164575755596,0,0
"2017-01-05 09:00:00","2017-01-05 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,77726,77726,0.025902975350618,0,0
"2017-01-05 10:00:00","2017-01-05 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,150554,150554,0.05017352476716,0,0
"2017-01-05 11:00:00","2017-01-05 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,284608,284608,0.094848148524761,0,0
"2017-01-05 12:00:00","2017-01-05 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,474331,474331,0.15807424485683,0,0
"2017-01-05 13:00:00","2017-01-05 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,523451,523451,0.17444349825382,0,0
"2017-01-05 14:00:00","2017-01-05 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,489516,489516,0.16313375532627,0,0
"2017-01-05 15:00:00","2017-01-05 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,300049,300049,0.099992550909519,0,0
"2017-01-05 16:00:00","2017-01-05 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,115441,115441,0.03847112506628,0,0
"2017-01-05 17:00:00","2017-01-05 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,80257,80257,0.026745850220323,0,0
"2017-01-05 18:00:00","2017-01-05 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,63246,63246,0.021076800301671,0,0
"2017-01-05 19:00:00","2017-01-05 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,61995,61995,0.020659875124693,0,0
"2017-01-05 20:00:00","2017-01-05 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,56267,56267,0.018750950694084,0,0
"2017-01-05 21:00:00","2017-01-05 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,51260,51260,0.017082300037146,0,0
"2017-01-05 22:00:00","2017-01-05 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,72194,72194,0.024058450013399,0,0
"2017-01-05 23:00:00","2017-01-06 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,88316,88316,0.029430974274874,0,0
"2017-01-06 00:00:00","2017-01-06 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,93094,93094,0.031023124232888,0,0
"2017-01-06 01:00:00","2017-01-06 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,127192,127192,0.042386025190353,0,0
"2017-01-06 02:00:00","2017-01-06 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,112239,112239,0.037402924150229,0,0
"2017-01-06 03:00:00","2017-01-06 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,69135,69135,0.023038724437356,0,0
"2017-01-06 04:00:00","2017-01-06 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,84770,84770,0.028248850256205,0,0
"2017-01-06 05:00:00","2017-01-06 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,46638,46638,0.015541625209153,0,0
"2017-01-06 06:00:00","2017-01-06 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,83144,83144,0.027706824243069,0,0
"2017-01-06 07:00:00","2017-01-06 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,128245,128245,0.042736124247313,0,0
"2017-01-06 08:00:00","2017-01-06 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,150009,150009,0.049988623708487,0,0
"2017-01-06 09:00:00","2017-01-06 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,146687,146687,0.04888142645359,0,0
"2017-01-06 10:00:00","2017-01-06 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,272163,272163,0.090694300830364,0,0
"2017-01-06 11:00:00","2017-01-06 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,376611,376611,0.12549975514412,0,0
"2017-01-06 12:00:00","2017-01-06 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,496793,496793,0.16554799675941,0,0
"2017-01-06 13:00:00","2017-01-06 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,535297,535297,0.17837825417519,0,0
"2017-01-06 14:00:00","2017-01-06 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,426533,426533,0.14213399589062,0,0
"2017-01-06 15:00:00","2017-01-06 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,333001,333001,0.11096599698067,0,0
"2017-01-06 16:00:00","2017-01-06 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,366463,366463,0.12211625277996,0,0
"2017-01-06 17:00:00","2017-01-06 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,541275,541275,0.18036824464798,0,0
"2017-01-06 18:00:00","2017-01-06 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,688377,688377,0.22938600182533,0,0
"2017-01-06 19:00:00","2017-01-06 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,831804,831804,0.27717876434326,0,0
"2017-01-06 20:00:00","2017-01-06 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1011894,1011894,0.33718851208687,0,0
"2017-01-06 21:00:00","2017-01-06 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1000013,1000013,0.33322849869728,0,0
"2017-01-06 22:00:00","2017-01-06 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1081797,1081797,0.36047974228859,0,0
"2017-01-06 23:00:00","2017-01-07 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1161861,1161861,0.38715824484825,0,0
"2017-01-07 00:00:00","2017-01-07 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1158086,1158086,0.3858987390995,0,0
"2017-01-07 01:00:00","2017-01-07 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1349522,1349522,0.44968798756599,0,0
"2017-01-07 02:00:00","2017-01-07 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1525789,1525789,0.50842225551605,0,0
"2017-01-07 03:00:00","2017-01-07 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1559250,1559250,0.51957023143768,0,0
"2017-01-07 04:00:00","2017-01-07 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1579114,1579114,0.52618777751923,0,0
"2017-01-07 05:00:00","2017-01-07 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1610189,1610189,0.53654098510742,0,0
"2017-01-07 06:00:00","2017-01-07 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1594412,1594412,0.53128224611282,0,0
"2017-01-07 07:00:00","2017-01-07 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1596123,1596123,0.53185051679611,0,0
"2017-01-07 08:00:00","2017-01-07 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1562858,1562858,0.52076476812363,0,0
"2017-01-07 09:00:00","2017-01-07 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1476532,1476532,0.49199849367142,0,0
"2017-01-07 10:00:00","2017-01-07 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1244815,1244815,0.41478601098061,0,0
"2017-01-07 11:00:00","2017-01-07 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,943600,943600,0.31441700458527,0,0
"2017-01-07 12:00:00","2017-01-07 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,717418,717418,0.23905025422573,0,0
"2017-01-07 13:00:00","2017-01-07 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,661038,661038,0.22026324272156,0,0
"2017-01-07 14:00:00","2017-01-07 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,515733,515733,0.17184574902058,0,0
"2017-01-07 15:00:00","2017-01-07 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,341095,341095,0.11365479975939,0,0
"2017-01-07 16:00:00","2017-01-07 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,221810,221810,0.073908224701881,0,0
"2017-01-07 17:00:00","2017-01-07 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,191675,191675,0.063866876065731,0,0
"2017-01-07 18:00:00","2017-01-07 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,128285,128285,0.04274494946003,0,0
"2017-01-07 19:00:00","2017-01-07 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,104806,104806,0.03492160141468,0,0
"2017-01-07 20:00:00","2017-01-07 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,106410,106410,0.035455923527479,0,0
"2017-01-07 21:00:00","2017-01-07 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,108914,108914,0.036290150135756,0,0
"2017-01-07 22:00:00","2017-01-07 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,99484,99484,0.033147975802422,0,0
"2017-01-07 23:00:00","2017-01-08 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,127837,127837,0.042595025151968,0,0
"2017-01-08 00:00:00","2017-01-08 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,122176,122176,0.040708649903536,0,0
"2017-01-08 01:00:00","2017-01-08 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,84752,84752,0.028239050880075,0,0
"2017-01-08 02:00:00","2017-01-08 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,59952,59952,0.01997572556138,0,0
"2017-01-08 03:00:00","2017-01-08 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,64071,64071,0.021348049864173,0,0
"2017-01-08 04:00:00","2017-01-08 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,35727,35727,0.011903992854059,0,0
"2017-01-08 05:00:00","2017-01-08 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,18639,18639,0.0062103648670018,0,0
"2017-01-08 06:00:00","2017-01-08 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,9919,9919,0.0033049199264497,0,0
"2017-01-08 07:00:00","2017-01-08 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6048,6048,0.0020151324570179,0,0
"2017-01-08 08:00:00","2017-01-08 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5765,5765,0.0019208349986002,0,0
"2017-01-08 09:00:00","2017-01-08 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6630,6630,0.0022090349812061,0,0
"2017-01-08 10:00:00","2017-01-08 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5665,5665,0.0018875049427152,0,0
"2017-01-08 11:00:00","2017-01-08 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-01-08 12:00:00","2017-01-08 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-01-08 13:00:00","2017-01-08 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-01-08 14:00:00","2017-01-08 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-01-08 15:00:00","2017-01-08 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-01-08 16:00:00","2017-01-08 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-01-08 17:00:00","2017-01-08 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-01-08 18:00:00","2017-01-08 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-01-08 19:00:00","2017-01-08 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,15925,15925,0.0053058550693095,0,0
"2017-01-08 20:00:00","2017-01-08 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1785,1785,0.00059472251450643,0,0
"2017-01-08 21:00:00","2017-01-08 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-01-08 22:00:00","2017-01-08 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,8712,8712,0.0029026200063527,0,0
"2017-01-08 23:00:00","2017-01-09 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,25175,25175,0.0083876503631473,0,0
"2017-01-09 00:00:00","2017-01-09 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,27608,27608,0.0091982297599316,0,0
"2017-01-09 01:00:00","2017-01-09 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,50963,50963,0.016979450359941,0,0
"2017-01-09 02:00:00","2017-01-09 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,40494,40494,0.01349142473191,0,0
"2017-01-09 03:00:00","2017-01-09 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,68151,68151,0.022705875337124,0,0
"2017-01-09 04:00:00","2017-01-09 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,84208,84208,0.028055500239134,0,0
"2017-01-09 05:00:00","2017-01-09 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,180658,180658,0.060189425945282,0,0
"2017-01-09 06:00:00","2017-01-09 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,193443,193443,0.064448773860931,0,0
