"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2021-01-05 06:00:00","2021-01-05 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2036069,2036068,0.5384895,0,0
"2021-01-05 07:00:00","2021-01-05 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1901872,1901867,0.50298266666667,0,0
"2021-01-05 08:00:00","2021-01-05 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1725995,1725997,0.45645533333333,0,0
"2021-01-05 09:00:00","2021-01-05 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1619297,1619298,0.42822533333333,0,0
"2021-01-05 10:00:00","2021-01-05 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1690150,1690149,0.44694816666667,0,0
"2021-01-05 11:00:00","2021-01-05 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1945904,1945905,0.51456516666667,0,0
"2021-01-05 12:00:00","2021-01-05 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1971901,1971897,0.52142383333333,0,0
"2021-01-05 13:00:00","2021-01-05 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1961413,1961413,0.51863466666667,0,0
"2021-01-05 14:00:00","2021-01-05 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1890779,1890781,0.49994283333333,0,0
"2021-01-05 15:00:00","2021-01-05 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1822828,1822831,0.48196133333333,0,0
"2021-01-05 16:00:00","2021-01-05 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1722430,1722435,0.45540166666667,0,0
"2021-01-05 17:00:00","2021-01-05 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1721466,1721465,0.45513316666667,0,0
"2021-01-05 18:00:00","2021-01-05 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1691611,1691616,0.44722583333333,0,0
"2021-01-05 19:00:00","2021-01-05 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1714411,1714409,0.45324016666667,0,0
"2021-01-05 20:00:00","2021-01-05 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1521980,1521982,0.402355,0,0
"2021-01-05 21:00:00","2021-01-05 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1489310,1489310,0.39370583333333,0,0
"2021-01-05 22:00:00","2021-01-05 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1425259,1425260,0.37676266666667,0,0
"2021-01-05 23:00:00","2021-01-06 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1346628,1346626,0.355966,0,0
"2021-01-06 00:00:00","2021-01-06 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1234338,1234341,0.3262735,0,0
"2021-01-06 01:00:00","2021-01-06 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1107732,1107736,0.2927985,0,0
"2021-01-06 02:00:00","2021-01-06 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1116770,1116771,0.29517866666667,0,0
"2021-01-06 03:00:00","2021-01-06 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1061208,1061206,0.2804845,0,0
"2021-01-06 04:00:00","2021-01-06 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,871327,871324,0.2302905,0,0
"2021-01-06 05:00:00","2021-01-06 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,682449,682449,0.18036516666667,0,0
"2021-01-06 06:00:00","2021-01-06 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,504034,504037,0.13320733333333,0,0
"2021-01-06 07:00:00","2021-01-06 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,350499,350501,0.092627916666667,0,0
"2021-01-06 08:00:00","2021-01-06 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,314150,314152,0.083019466666667,0,0
"2021-01-06 09:00:00","2021-01-06 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,242576,242580,0.0641028,0,0
"2021-01-06 10:00:00","2021-01-06 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,201035,201037,0.053123616666667,0,0
"2021-01-06 11:00:00","2021-01-06 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,204085,204085,0.053928016666667,0,0
"2021-01-06 12:00:00","2021-01-06 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,195062,195061,0.05154205,0,0
"2021-01-06 13:00:00","2021-01-06 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,195072,195074,0.05154335,0,0
"2021-01-06 14:00:00","2021-01-06 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,163544,163547,0.043211333333333,0,0
"2021-01-06 15:00:00","2021-01-06 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,157593,157594,0.041637733333333,0,0
"2021-01-06 16:00:00","2021-01-06 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,89041,89042,0.02352495,0,0
"2021-01-06 17:00:00","2021-01-06 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,69180,69181,0.018277066666667,0,0
"2021-01-06 18:00:00","2021-01-06 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,52069,52070,0.01375615,0,0
"2021-01-06 19:00:00","2021-01-06 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,39777,39779,0.010508343333333,0,0
"2021-01-06 20:00:00","2021-01-06 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,35000,35000,0.009246025,0,0
"2021-01-06 21:00:00","2021-01-06 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,47431,47432,0.012529666666667,0,0
"2021-01-06 22:00:00","2021-01-06 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,60393,60399,0.015953266666667,0,0
"2021-01-06 23:00:00","2021-01-07 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,48503,48503,0.012812023333333,0,0
"2021-01-07 00:00:00","2021-01-07 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,51294,51293,0.013548883333333,0,0
"2021-01-07 01:00:00","2021-01-07 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,82719,82719,0.02184875,0,0
"2021-01-07 02:00:00","2021-01-07 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,97747,97747,0.025817316666667,0,0
"2021-01-07 03:00:00","2021-01-07 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,100482,100482,0.026538783333333,0,0
"2021-01-07 04:00:00","2021-01-07 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,135774,135776,0.0358588,0,0
"2021-01-07 05:00:00","2021-01-07 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,192876,192877,0.0509382,0,0
"2021-01-07 06:00:00","2021-01-07 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,232959,232957,0.061522166666667,0,0
"2021-01-07 07:00:00","2021-01-07 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,305077,305073,0.080565366666667,0,0
"2021-01-07 08:00:00","2021-01-07 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,377744,377742,0.099752483333333,0,0
"2021-01-07 09:00:00","2021-01-07 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,441942,441939,0.116702,0,0
"2021-01-07 10:00:00","2021-01-07 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,576132,576132,0.15213216666667,0,0
"2021-01-07 11:00:00","2021-01-07 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,597063,597068,0.1576545,0,0
"2021-01-07 12:00:00","2021-01-07 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,626433,626433,0.1654045,0,0
"2021-01-07 13:00:00","2021-01-07 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,751094,751095,0.19831383333333,0,0
"2021-01-07 14:00:00","2021-01-07 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,860077,860081,0.22708266666667,0,0
"2021-01-07 15:00:00","2021-01-07 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,826854,826856,0.21830416666667,0,0
"2021-01-07 16:00:00","2021-01-07 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,711645,711648,0.18788116666667,0,0
"2021-01-07 17:00:00","2021-01-07 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,574326,574328,0.15162316666667,0,0
"2021-01-07 18:00:00","2021-01-07 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,411720,411721,0.10869166666667,0,0
"2021-01-07 19:00:00","2021-01-07 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,383251,383254,0.10117303333333,0,0
"2021-01-07 20:00:00","2021-01-07 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,399780,399778,0.105533,0,0
"2021-01-07 21:00:00","2021-01-07 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,365994,365993,0.096611333333333,0,0
"2021-01-07 22:00:00","2021-01-07 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,343036,343037,0.090548516666667,0,0
"2021-01-07 23:00:00","2021-01-08 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,332360,332361,0.087727566666667,0,0
"2021-01-08 00:00:00","2021-01-08 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,281727,281727,0.0743607,0,0
"2021-01-08 01:00:00","2021-01-08 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,245370,245370,0.064762433333333,0,0
"2021-01-08 02:00:00","2021-01-08 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,225424,225425,0.059496066666667,0,0
"2021-01-08 03:00:00","2021-01-08 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,170580,170579,0.045019833333333,0,0
"2021-01-08 04:00:00","2021-01-08 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,134206,134206,0.035418833333333,0,0
"2021-01-08 05:00:00","2021-01-08 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,120133,120134,0.031703983333333,0,0
"2021-01-08 06:00:00","2021-01-08 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,79967,79968,0.021103116666667,0,0
"2021-01-08 07:00:00","2021-01-08 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,42117,42118,0.01111449,0,0
"2021-01-08 08:00:00","2021-01-08 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,23467,23467,0.006192685,0,0
"2021-01-08 09:00:00","2021-01-08 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,15267,15267,0.0040286083333333,0,0
"2021-01-08 10:00:00","2021-01-08 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,15639,15640,0.0041267633333333,0,0
"2021-01-08 11:00:00","2021-01-08 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,15722,15724,0.00414858,0,0
"2021-01-08 12:00:00","2021-01-08 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,34258,34259,0.0090391583333333,0,0
"2021-01-08 13:00:00","2021-01-08 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,62043,62043,0.016369583333333,0,0
"2021-01-08 14:00:00","2021-01-08 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,55916,55916,0.01475255,0,0
"2021-01-08 15:00:00","2021-01-08 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,20143,20144,0.0053143383333333,0,0
"2021-01-08 16:00:00","2021-01-08 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1775,1776,0.00046850166666667,0,0
"2021-01-08 17:00:00","2021-01-08 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2021-01-08 18:00:00","2021-01-08 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,8706,8706,0.0022968416666667,0,0
"2021-01-08 19:00:00","2021-01-08 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5916,5917,0.0015607616666667,0,0
"2021-01-08 20:00:00","2021-01-08 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,23175,23177,0.0061134116666667,0,0
"2021-01-08 21:00:00","2021-01-08 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,15806,15807,0.00416944,0,0
"2021-01-08 22:00:00","2021-01-08 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,15920,15920,0.0041993466666667,0,0
"2021-01-08 23:00:00","2021-01-09 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5469,5470,0.00144261,0,0
"2021-01-09 00:00:00","2021-01-09 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,13031,13030,0.003436945,0,0
"2021-01-09 01:00:00","2021-01-09 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,29512,29514,0.0077838833333333,0,0
"2021-01-09 02:00:00","2021-01-09 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,35956,35956,0.009482975,0,0
"2021-01-09 03:00:00","2021-01-09 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,44882,44883,0.011836933333333,0,0
"2021-01-09 04:00:00","2021-01-09 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,61650,61651,0.016258616666667,0,0
"2021-01-09 05:00:00","2021-01-09 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,61318,61319,0.016170533333333,0,0
"2021-01-09 06:00:00","2021-01-09 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,52602,52604,0.013871566666667,0,0
"2021-01-09 07:00:00","2021-01-09 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,50843,50844,0.01340735,0,0
