date,avg_wind_speed_all_stations,avg_wind_speed_cubed,wind_direction_sin,wind_direction_cos,installed_wind_capacity_mw,predicted_wind_generation_kwh,Actual Energy created (kWh),error_kwh,absolute_error_kwh,percentage_error
2022-02-12,6.5592500000000005,282.2036014695782,-0.1085699990179092,-0.9940888065526396,9000,33312989.207168773,54026824,-20713834.792831227,20713834.792831227,38.33990832559624
2022-02-13,8.399083333333333,592.5099811742298,-0.1311058098757664,-0.9913683808841288,9000,46251983.11419983,91635032,-45383048.88580017,45383048.88580017,49.52587225134615
2022-02-14,9.443666666666669,842.2130143959631,-0.64316988645534,-0.7657235122137919,9000,52766232.10881345,100724680,-47958447.89118655,47958447.89118655,47.61340308173384
2022-02-15,8.049249999999999,521.5143329589529,-0.7886690559770847,-0.6148179569142511,9000,42846272.594218925,75675931,-32829658.405781075,32829658.405781075,43.38190224019983
2022-02-16,11.638833333333334,1576.6247779284124,-0.8197999888704356,-0.5726499613621165,9000,67234822.27510907,95229705,-27994882.724890932,27994882.724890932,29.39721668243216
2022-02-17,11.8575,1667.168131359375,-0.9980043312050132,-0.063145505746922,9000,68164821.72411212,93011100,-24846278.275887877,24846278.275887877,26.713239899203295
2022-02-18,12.3815,1898.1030453683743,-0.7930839358751898,-0.6091123629156757,9000,72150743.6198194,46476749,25673994.619819403,25673994.619819403,55.24051310004364
2022-02-19,11.264833333333334,1429.4675854512454,-0.9610930311560852,-0.2762248820494058,9000,64419094.03367686,104606406,-40187311.96632314,40187311.96632314,38.4176395146614
2022-02-20,11.877666666666666,1675.688925227296,-0.8494744633031706,-0.5276297339951477,9000,68746556.86628993,91828883,-23082326.13371007,23082326.13371007,25.13623751005451
2022-02-21,12.748333333333331,2071.8591687453704,-0.9705115965682546,0.2410544356085103,9000,73807945.89429931,103750153,-29942207.105700687,29942207.105700687,28.859916096413553
2022-02-22,8.229833333333334,557.4079012358287,-0.9918842358609335,-0.1271442592120142,9000,43584255.93276644,74996977,-31412721.067233562,31412721.067233562,41.885316347128985
2022-02-23,7.495666666666667,421.1441724186296,-0.8075099726036739,-0.5898539176318267,9000,38921981.16086729,66353676,-27431694.83913271,27431694.83913271,41.34163544930459
2022-02-24,9.443166666666666,842.0792472184213,-0.8727255065251223,-0.488211214804073,9000,52337422.03896348,92713781,-40376358.96103652,40376358.96103652,43.549468617870865
2022-02-25,7.991416666666667,510.3537675343016,-0.9617802061899632,0.2738226341652416,9000,41705617.3984344,71625448,-29919830.6015656,29919830.6015656,41.77262612244408
2022-02-26,3.431083333333333,40.39185500272975,0.3239316544777398,-0.9460804845399328,9000,11182039.17173595,6554986,4627053.17173595,4627053.17173595,70.5882998336831
2022-02-27,5.587166666666667,174.41140475308796,0.7189329793823799,-0.6950793991742055,9000,27096350.65103051,36970179,-9873828.34896949,9873828.34896949,26.70754812674694
2022-02-28,5.2805,147.239773560125,0.3133584663223409,-0.9496349148931448,9000,24592318.64907314,26205947,-1613628.3509268612,1613628.3509268612,6.157489179562415
2022-03-01,2.6750833333333333,19.143085836979743,0.5884207405908806,-0.8085549035424122,9000,5864822.509900048,3081035,2783787.5099000484,2783787.5099000484,90.35234945075432
2022-03-02,3.9271666666666665,60.56726997475462,0.9890245181407435,0.1477514890499249,9000,14870994.158620678,15835589,-964594.8413793221,964594.8413793221,6.09131015827275
2022-03-03,4.390916666666667,84.65752834222859,0.9786691474157052,-0.2054426924877513,9000,18445378.374782592,24322039,-5876660.625217408,5876660.625217408,24.161874854396082
2022-03-04,4.440416666666667,87.55302831257234,0.931542771275338,-0.3636317715555993,9000,18848589.257549644,25202098,-6353508.7424503565,6353508.7424503565,25.210237427258463
2022-03-05,4.1531666666666665,71.63711362758795,0.93673442597677,0.3500408764558374,9000,16332816.651955009,19551558,-3218741.3480449915,3218741.3480449915,16.46283814335917
2022-03-06,5.441999999999999,161.16681088799993,0.6930796176624414,0.7208610431843879,9000,25158464.57464589,34374484,-9216019.425354108,9216019.425354108,26.810640780394284
2022-03-07,3.6049166666666665,46.847421193853584,0.9999320386389352,0.0116583919724508,9000,12618707.370742189,16864089,-4245381.629257811,4245381.629257811,25.174094072071203
2022-03-08,5.5495,170.907675412375,0.7256555729840173,-0.6880581293737017,9000,26828737.98008817,40214992,-13386254.01991183,13386254.01991183,33.28672555725444
2022-03-09,4.559916666666667,94.81361769499944,0.4880835034581827,-0.872796937237973,9000,19531736.42073005,15848526,3683210.4207300507,3683210.4207300507,23.240081889824015
2022-03-10,4.70625,104.2377385253906,0.6432842230506514,-0.7656274605668999,9000,20699280.73439181,19420437,1278843.7343918085,1278843.7343918085,6.585040977151073
2022-03-11,7.180000000000001,370.1462320000001,0.670260211617037,-0.7421261676582256,9000,38433382.53420238,73974650,-35541267.46579762,35541267.46579762,48.04519854544444
2022-03-12,6.19825,238.1262469571406,0.2114452982939317,-0.9773898330908656,9000,31083750.896629155,43943666,-12859915.103370845,12859915.103370845,29.264547712907806
2022-03-13,6.0142500000000005,217.54265801864068,0.4003361888246791,-0.9163683407436832,9000,29940633.45369177,38433410,-8492776.54630823,8492776.54630823,22.097379718084422
2022-03-14,4.210583333333333,74.64948247290681,-0.6948221031849608,-0.7191816494639082,9000,15584479.931399778,24094276,-8509796.068600222,8509796.068600222,35.31874569960194
2022-03-15,2.7246666666666663,20.22740340829629,0.5683295817655674,-0.8228010005403343,9000,6214276.093564615,2235793,3978483.0935646147,3978483.0935646147,177.94505544854172
2022-03-16,5.382666666666666,155.95254199229626,0.6993154228837161,-0.7148132198812284,9000,25615151.69639452,39760766,-14145614.303605478,14145614.303605478,35.57681535513043
2022-03-17,5.709833333333333,186.1531094258287,-0.992469190998678,-0.1224945097481088,9000,25720322.48866567,50811314,-25090991.51133433,25090991.51133433,49.38071767113586
2022-03-18,3.539416666666667,44.33993731355151,0.8457020917395638,0.5336552932627263,9000,11650265.59216351,15381167,-3730901.4078364894,3730901.4078364894,24.25629607842168
2022-03-19,6.5183333333333335,276.9553103287037,0.9711329378401916,0.2385389214402517,9000,33472132.239821568,68950030,-35477897.76017843,35477897.76017843,51.45450663354089
2022-03-20,5.093583333333333,132.15093719205265,0.97452879180359,-0.2242624220546885,9000,23538005.14514014,52450619,-28912613.85485986,28912613.85485986,55.123494071366174
2022-03-21,2.9448333333333334,25.53772235791204,0.6110898893621216,-0.7915612087004958,9000,7854417.491145909,3427228,4427189.491145909,4427189.491145909,129.1769760035197
2022-03-22,2.482666666666667,15.302248125629632,0.9984790268549384,-0.0551328661581775,9000,4451761.06292022,1929372,2522389.06292022,2522389.06292022,130.73627392333984
2022-03-23,2.533,16.251953436999997,0.9084186512730348,0.4180616629389501,9000,4431272.463792875,2709897,1721375.4637928754,1721375.4637928754,63.52180410520678
2022-03-24,2.38375,13.545096958984375,0.4389314822098606,0.8985205361732446,9000,2520339.857595086,2876937,-356597.1424049139,356597.1424049139,12.395027850971847
2022-03-25,3.02825,27.76995510776562,0.5081453495123378,0.8612713299355692,9000,7340293.175339699,7431475,-91181.82466030121,91181.82466030121,1.226968060315095
2022-03-26,3.4621666666666666,41.49960013850463,0.4202279942334669,0.9074185543962154,9000,10384107.491641449,15735890,-5351782.508358551,5351782.508358551,34.0100401588887
2022-03-27,3.7511666666666654,52.78360906408797,0.6623713767043281,0.749175653183426,9000,12857938.041247489,14390510,-1532571.958752511,1532571.958752511,10.649879391018882
2022-03-28,2.54525,16.48888687095313,0.5492396009022785,0.8356649213654394,9000,3865616.936338529,4237584,-371967.063661471,371967.063661471,8.777809800619197
2022-03-29,3.3745,38.42627596862499,0.8134313473965318,0.5816609348002175,9000,10381477.672216505,10400878,-19400.327783495188,19400.327783495188,0.18652586621528672
2022-03-30,4.204916666666667,74.34849470635359,0.7207989396150637,0.6931442048014249,9000,16258593.40081621,24987698,-8729104.59918379,8729104.59918379,34.933608526819036
2022-03-31,8.422416666666667,597.4618344395307,0.5571328241469039,0.8304233957795837,9000,46068903.10755283,67639756,-21570852.892447174,21570852.892447174,31.890790517409872
2022-04-01,9.175833333333332,772.5677050526621,0.6730425263328833,0.7396037842976806,9000,51472545.54520117,98567429,-47094883.45479883,47094883.45479883,47.77935666232994
2022-04-02,5.925,208.000828125,0.5054530379852147,0.8628541165176864,9000,28331698.74053253,46575101,-18243402.25946747,18243402.25946747,39.16986086507353
2022-04-03,4.10425,69.1355497455156,-0.9022196667553976,0.4312767938572389,9000,13877832.884342596,19620261,-5742428.115657404,5742428.115657404,29.267847739932733
2022-04-04,9.640333333333333,895.9342768133702,-0.9451945073710768,-0.3265077996549964,9000,53508525.288645625,95636112,-42127586.711354375,42127586.711354375,44.04987387123639
2022-04-05,6.733083333333334,305.2403682995215,-0.9931635949417013,-0.1167307743591052,9000,33027972.721366763,58292330,-25264357.278633237,25264357.278633237,43.34079162495861
2022-04-06,10.564666666666666,1179.145496421629,-0.7732440135520342,-0.6341085833719188,9000,60162090.58327302,108200375,-48038284.41672698,48038284.41672698,44.39752118856055
2022-04-07,12.374833333333331,1895.0386650937453,-0.9541503499437964,-0.2993277629992426,9000,71738669.26470038,112905348,-41166678.73529962,41166678.73529962,36.461230105149326
2022-04-08,6.694,299.955703384,-0.8751898773770374,0.4837795763948354,9000,32514787.31582957,57849555,-25334767.68417043,25334767.68417043,43.79423088763678
2022-04-09,7.721583333333333,460.38279846480265,-0.8525210706915424,0.5226928582130678,9000,39782218.677435726,69030738,-29248519.322564274,29248519.322564274,42.3702833983381
2022-04-10,3.62425,47.60520533551564,-0.9602578368797984,0.2791144688312131,9000,10411374.692882478,19664055,-9252680.307117522,9252680.307117522,47.05377556723433
2022-04-11,4.59275,96.87649498142186,0.9459415344394384,-0.3243371909330793,9000,19945026.74840334,27665946,-7720919.251596659,7720919.251596659,27.907663998175448
2022-04-12,4.712999999999999,104.68689509699996,0.6390083927169834,-0.7691997621146651,9000,20745564.9728712,26738235,-5992670.027128801,5992670.027128801,22.41236202437745
2022-04-13,3.8925,58.97743270312501,-0.828506213906482,-0.5599798688509674,9000,13025025.844982758,9712034,3312991.844982758,3312991.844982758,34.11223483137269
2022-04-14,2.9995,26.986502249874995,-0.9290539110135476,0.3699443612631922,9000,5828141.042649254,11275142,-5447000.957350746,5447000.957350746,48.30982135170223
2022-04-15,3.234,33.823616904,0.7114087017990571,0.7027785277059767,9000,9167645.8351646,9350542,-182896.16483540088,182896.16483540088,1.9559953298471993
2022-04-16,4.154166666666667,71.6888724681713,0.9934160747550552,-0.1145622207285558,9000,16687043.908971377,26212077,-9525033.091028623,9525033.091028623,36.33833782431138
