date,avg_wind_speed_all_stations,station_count,vector_avg_wind_speed_all_stations,avg_wind_direction,avg_wind_speed_cubed,wind_direction_sin,wind_direction_cos,daily_wind_generation_kwh
2017-02-21,8.0,5,7.207815428791932,249.20799025574055,512.0,-0.9348751891982796,-0.35497659165285955,30964903
2017-02-22,11.26,5,10.999468049000113,245.6015874470458,1427.628376,-0.9106951060013615,-0.41307919810269916,59047374
2017-02-23,14.3,5,11.672336778259286,246.35806085685175,2924.2070000000003,-0.9160694381629941,-0.4010196808932653,51400990
2017-02-24,6.32,5,5.550024293783632,293.456803607162,252.43596800000003,-0.9173604383417548,0.39805756639639883,26638352
2017-02-25,9.98,5,9.859730776435622,208.3000662555439,994.0119920000001,-0.4740892272109022,-0.8804768052836881,43547180
2017-02-26,10.780000000000001,5,10.755354907102546,212.61710281310093,1252.7265520000003,-0.5390222333776775,-0.8422915361824198,55933463
2017-02-27,11.28,5,10.866724575028242,197.28434153512006,1435.2491519999999,-0.29711393470893094,-0.9548420339520968,58160687
2017-02-28,10.120000000000001,5,9.723374475230901,222.5940826612065,1036.4337280000002,-0.6767999441410472,-0.7361669889438642,51056080
2017-03-01,6.36,5,5.5214047282130405,236.297066091242,257.25945600000006,-0.8319257094719519,-0.5548870280693085,20207194
2017-03-02,10.48,5,9.894514795603612,250.53705201895266,1151.022592,-0.9428571601013284,-0.3331972023376818,45212073
2017-03-03,6.26,5,5.574515325290674,153.67767497493173,245.31437599999998,0.44342046880927605,-0.896313721774336,14407401
2017-03-04,5.42,5,4.51315748846233,183.89589039378598,159.220088,-0.06794373042874237,-0.9976891547448165,8932408
2017-03-05,8.620000000000001,5,8.122579634954795,187.98835766973062,640.5039280000002,-0.1389718785916795,-0.9902963278537892,39257098
2017-03-06,3.84,5,1.7763975759478126,298.74493667895297,56.62310399999999,-0.87676925804236,0.4809112892746953,4374289
2017-03-07,3.8400000000000007,5,2.186768385043772,277.6199514927168,56.62310400000003,-0.9911694259372263,0.13260154255237483,4058007
2017-03-08,7.08,5,5.284172390429484,214.73976388893584,354.89491200000003,-0.5698499631195976,-0.8217487569400962,26927998
2017-03-09,7.040000000000001,5,5.0712633647935705,271.6188434705569,348.91366400000015,-0.9996008780949799,0.02825038958572522,29316933
2017-03-10,3.46,5,1.402184101762218,180.70156553171006,41.421735999999996,-0.012244322474392253,-0.9999250354737315,2506469
2017-03-11,3.6799999999999997,5,3.278664132563692,123.61217839080956,49.83603199999999,0.8328035968523038,-0.5535685766640529,2475738
2017-03-12,3.94,5,3.1021377746867875,102.9261763592516,61.162983999999994,0.9746590976025413,-0.22369542565863915,10254024
2017-03-13,3.8,5,2.566577538598659,299.70492833299625,54.87199999999999,-0.868588894031696,0.49553338249283985,4707641
2017-03-14,6.26,5,6.029570857700226,233.80405239698115,245.31437599999998,-0.8070020822881084,-0.590548591720154,20145909
2017-03-15,3.3600000000000003,5,2.452038265544694,272.64037717819855,37.93305600000001,-0.9989383537729127,0.04606696605446329,4082011
2017-03-16,5.16,5,4.66127680081134,225.30993806730444,137.38809600000002,-0.7109214683949687,-0.7032714026427788,10328424
2017-03-17,9.24,5,8.368228863171385,254.4789540529309,788.8890240000001,-0.9635322259156284,-0.2675923198114522,42669158
2017-03-18,8.26,5,7.6410628211875755,258.77517976572955,563.559976,-0.9808709219972053,-0.19465927766318372,38972215
2017-03-19,10.84,5,10.72565568620798,235.6880665476939,1273.760704,-0.8259809064811401,-0.5636980948420831,52756259
2017-03-20,10.879999999999999,5,10.63021067529332,228.25205840713622,1287.9134719999997,-0.7460812970328976,-0.6658548627273884,54021742
2017-03-21,8.48,5,7.754470130005464,243.36364675665976,609.800192,-0.8938699609956546,-0.44832632404268524,34736423
2017-03-22,5.74,5,4.991310590123148,149.6641280870706,189.11922400000003,0.5050680821648987,-0.863079505247501,12852855
2017-03-23,7.4,5,7.196917349474539,68.43070135916673,405.22400000000005,0.9299736081856379,0.3676262886113909,27301469
2017-03-24,7.56,5,7.3889214288607725,63.708086201307594,432.0812159999999,0.896548952463085,0.44294466453197623,29770604
2017-03-25,6.880000000000001,5,6.652865156561885,47.460149232785795,325.6606720000001,0.7368072672200429,0.6761028405292587,20536072
2017-03-26,5.88,5,5.668759123441611,58.46093286995813,203.297472,0.8522837005054797,0.5230798159484704,10946773
2017-03-27,3.9200000000000004,5,3.5256211362612278,86.24830269865822,60.236288000000016,0.9978569853313771,0.06543268927207348,4207057
2017-03-28,4.58,5,3.5422725311799055,225.3101532737746,96.071912,-0.7109241099205765,-0.703268732373078,9651738
2017-03-29,7.779999999999999,5,7.521642532663852,228.59925289415492,470.9109519999999,-0.7501024464191526,-0.6613216463083621,29659760
2017-03-30,6.32,5,5.742195750093718,194.22573725658373,252.43596800000003,-0.24574283583806023,-0.969335060045941,17134975
2017-03-31,6.5200000000000005,5,5.308195813229109,200.57999615187808,277.16780800000004,-0.3515148176818034,-0.9361823182212579,18899065
2017-04-01,3.8599999999999994,5,2.9209640078897863,200.574002708805,57.51245599999997,-0.351416886112356,-0.9362190834174955,2824592
2017-04-02,3.88,5,2.029409639235457,300.2383634463871,58.411072,-0.863937801955289,0.503598524970699,6872527
2017-04-03,2.2800000000000002,5,1.20529878522136,117.09445593712837,11.852352000000003,0.8902568799486874,-0.45545876619517195,93962
2017-04-04,3.3600000000000003,5,1.3435100529563486,296.21286882193715,37.93305600000001,-0.8971591833657879,0.4417073688568399,1744246
2017-04-05,6.859999999999999,5,6.684427747832211,331.28733502346137,322.8288559999999,-0.4804173749571455,0.8770399910148257,24494892
2017-04-06,5.640000000000001,5,4.526369694549334,327.1820238041068,179.40614400000004,-0.5419719061816477,0.8403966045325453,15079702
2017-04-07,4.64,5,4.025542753911298,287.7051677090831,99.89734399999998,-0.952634055561212,0.3041189835985216,12855165
2017-04-08,2.38,5,1.1682092172814706,313.60756592003565,13.481271999999999,-0.7240807907145381,0.6897151647732629,263131
2017-04-09,3.9400000000000004,5,2.819915009633692,193.52782181741793,61.162984000000016,-0.23391750195502387,-0.9722564488236226,3071469
2017-04-10,6.88,5,6.67904836386771,316.18977987921244,325.660672,-0.6922719066643734,0.721636755745765,28155658
2017-04-11,6.24,5,5.759993439511414,256.43242288167886,242.97062400000002,-0.9720939085861834,-0.23459205632253805,20075438
2017-04-12,8.620000000000001,5,8.32225879417129,258.21499204506273,640.5039280000002,-0.9789208638003676,-0.20423991386685952,36666539
2017-04-13,6.68,5,6.215477637846107,288.84851569363434,298.07763199999994,-0.9463760395279083,0.32306716299783694,24130998
2017-04-14,6.38,5,5.979146889533063,247.35233599467142,259.694072,-0.9228902047903615,-0.38506320247720965,17743301
2017-04-15,8.66,5,8.302809657712357,283.24312552677003,649.461896,-0.9734067514194884,0.22908360109566606,41853281
2017-04-16,6.4,5,5.904977460251963,294.1023614485207,262.14400000000006,-0.9128173470966635,0.4083680825424648,20845282
2017-04-17,7.24,5,6.511846005315085,350.4037725934547,379.50342400000005,-0.166703824256932,0.9860070156840234,27480446
2017-04-18,5.64,5,4.615186477834009,26.22802130884969,179.40614399999998,0.4419446168309155,0.897042337715548,15361223
2017-04-19,3.54,5,2.736090715284313,49.623715200980655,44.361864000000004,0.7618065045279583,0.6478046384975132,4205190
2017-04-20,4.9799999999999995,5,4.261265149887981,231.65879696882612,123.50599199999996,-0.7843304668495324,-0.6203432265863749,7889213
2017-04-21,6.24,5,5.459874718425885,268.48797256928333,242.97062400000002,-0.9996518079306959,-0.026386794062394053,23251719
2017-04-22,7.4,5,7.053501616956089,334.47998129933393,405.22400000000005,-0.4308264268175933,0.9024348120255473,30238215
2017-04-23,5.38,5,3.395790577856047,297.68953530742044,155.72087199999999,-0.8854785112903419,0.4646803267226188,14938475
2017-04-24,7.56,5,6.590510319196574,250.39329898199492,432.0812159999999,-0.9420182136640027,-0.33556174562259217,29594659
2017-04-25,8.24,5,7.436181188500015,301.5314709632352,559.476224,-0.852353041954291,0.522966817179892,30974082
2017-04-26,5.26,5,4.669987955782552,352.14631032710065,145.53157599999997,-0.136643904436891,0.9906202316630939,8425841
2017-04-27,5.9799999999999995,5,4.996888241091228,274.62368315328763,213.84719199999995,-0.9967456431583271,0.08061093502058408,14804847
2017-04-28,4.9799999999999995,5,4.468493748654579,311.7842993458472,123.50599199999996,-0.7456586203240212,0.6663281638475723,10276636
2017-04-29,3.84,5,1.1113346366389603,70.8774760382235,56.62310399999999,0.9448202041292106,0.32758934944414286,3285169
2017-04-30,8.78,5,8.564819726077301,107.61376509201932,676.8361519999999,0.9531179970749416,-0.30259888243655425,42825128
2017-05-01,5.36,5,3.9801027311506676,143.55958043918372,153.99065600000003,0.5939865547801585,-0.804474967130984,16962574
2017-05-02,4.74,5,3.835404468787814,38.88441858241259,106.49642400000002,0.6277513935114967,0.7784138924405024,10857013
2017-05-03,6.12,5,5.853884937091326,60.05577843953722,229.22092800000001,0.8665117520365595,0.49915667238105915,18284423
2017-05-04,8.620000000000001,5,8.45263027819909,54.98774072899511,640.5039280000002,0.8190293004617856,0.5737516927949565,39802507
2017-05-05,6.659999999999999,5,6.381445193025265,61.345438876852654,295.4082959999999,0.8775267329200774,0.4795277187093725,21525533
2017-05-06,6.94,5,6.309780735502995,55.56564331525658,334.25538400000005,0.8247745746867744,0.5654616706287442,22806447
2017-05-07,6.56,5,6.1759719969762905,341.8443821474128,282.3004159999999,-0.3115989626589244,0.9502137056840857,17632336
2017-05-08,7.62,5,6.90933047963865,2.412788514092938,442.450728,0.04209865857581282,0.9991134584951387,25443683
2017-05-09,3.94,5,3.4815459692014716,359.7157190881627,61.162983999999994,-0.004961617554681019,0.9999876910998661,5277732
2017-05-10,3.56,5,1.6745423713866912,24.42613201396449,45.118016000000004,0.41351974026655636,0.9104951534247064,1652860
2017-05-11,5.4399999999999995,5,4.730423728611081,92.72085323678834,160.98918399999997,0.9988726640505862,-0.04747000118479831,12923744
2017-05-12,4.42,5,3.6709767867354373,183.25058135317857,86.350888,-0.05670291776858365,-0.9983910952710512,7782669
2017-05-13,5.1,5,4.476231417908858,210.64466773562816,132.65099999999998,-0.5097122946629788,-0.8603449172683015,7404154
2017-05-14,5.88,5,5.057449097735857,218.6257101123051,203.297472,-0.6242302225290263,-0.7812404426816127,14915041
2017-05-15,5.24,5,4.77697615954688,200.99301809712193,143.877824,-0.35825418339437654,-0.9336240892781358,7133370
2017-05-16,5.48,5,4.992683660408367,213.58055902759168,164.56659200000004,-0.5531088997374197,-0.8331089634803247,10351758
2017-05-17,3.9799999999999995,5,2.183808762580415,146.1699017450935,63.04479199999998,0.5567320662064504,-0.8306921249521368,8807904
2017-05-18,5.4799999999999995,5,2.2547948464689695,6.060456902604869,164.56659199999996,0.10557779654592162,0.9944110462361668,12081360
2017-05-19,8.54,5,6.369938410428842,219.234334336656,622.8358639999998,-0.6324935724884646,-0.7745656077833428,30830274
2017-05-20,5.5200000000000005,5,5.148696077671011,217.57748850261657,168.19660800000005,-0.6098338264132317,-0.7925293080777496,9918742
2017-05-21,4.2,5,0.3823217042966658,182.4782971281679,74.08800000000001,-0.04324095819542075,-0.9990646723482629,3290297
2017-05-22,4.0200000000000005,5,2.7634181179302084,98.66071978488668,64.96480800000002,0.9885973542441253,-0.15058310390450663,3538769
2017-05-23,4.96,5,4.309097143350451,283.9770231238548,122.02393599999999,-0.9703926642889419,0.24153276608818322,17748851
2017-05-24,4.16,5,3.361015366212733,300.08117603077756,71.991296,-0.8653161403336489,0.5012264730419542,11269958
2017-05-25,3.8200000000000003,5,3.1592550076744184,15.521615626675327,55.74296800000001,0.26760189999180534,0.9635295652551487,4111458
2017-05-26,6.14,5,5.919933955278732,89.84653514534455,231.47554399999996,0.99999641290941,0.0026784637971968015,13934240
2017-05-27,6.36,5,3.137938353237466,173.8459827864325,257.25945600000006,0.10720146413847673,-0.9942373187959537,19134498
2017-05-28,4.38,5,1.9179355439582517,286.556008108134,84.027672,-0.9585416444550956,0.2849524799774886,7217278
2017-05-29,4.7,5,1.6068605009844636,44.10649619231987,103.82300000000001,0.6959942132391737,0.7180473905931165,9140591
2017-05-30,7.640000000000001,5,7.436081238983997,242.55141138609258,445.9437440000001,-0.887424802125927,-0.46095251444347196,28307800
2017-05-31,4.24,5,2.8946899233251626,329.6107015478527,76.225024,-0.5058726573684327,0.8626081697543794,8504605
2017-06-01,3.1399999999999997,5,2.04123973845146,46.062781726444484,30.95914399999999,0.7201005387504859,0.6938697385613959,1256100
2017-06-02,3.18,5,1.633097824530088,29.298892067136194,32.15743200000001,0.48936558838723565,0.8720787354949177,2727704
2017-06-03,4.3,5,2.7348761137814015,279.2886175717441,79.50699999999999,-0.98688780128536,0.16140776832032497,7983745
2017-06-04,6.340000000000001,5,5.927993160973165,258.01458326276577,254.84010400000008,-0.9782004879701598,-0.20766272013758555,18467828
2017-06-05,6.68,5,5.5435096025450905,210.57154722388228,298.07763199999994,-0.5086139131377846,-0.8609947080921404,20942980
2017-06-06,13.2,5,11.756487127551427,210.6014783343559,2299.968,-0.5090636242762419,-0.8607288925316364,54568307
2017-06-07,13.64,5,13.321352016092773,245.44843657750602,2537.7165440000003,-0.9095876986281942,-0.4155119956201811,61111223
2017-06-08,7.459999999999999,5,6.80005836407464,213.99935544409806,415.1609359999998,-0.559183577075466,-0.8290438632117643,26545520
2017-06-09,7.140000000000001,5,5.760113574057436,237.64947201149076,363.99434400000007,-0.8447902700741404,-0.5350975608130362,23576247
2017-06-10,5.32,5,4.9889128198991815,216.50659975015338,150.56876800000003,-0.5949153769626628,-0.8037883392121167,10247210
2017-06-11,6.959999999999999,5,6.161900667619842,231.59349159260282,337.15353599999986,-0.7836228941442241,-0.6212367984698186,19774366
2017-06-12,9.84,5,9.725970796462134,255.2357238778402,952.7639039999999,-0.9669824709158692,-0.2548428946261602,42355756
2017-06-13,4.4799999999999995,5,3.6807119605304686,293.62827965968086,89.91539199999997,-0.9161650164084352,0.40080127583296415,10804580
2017-06-14,3.9200000000000004,5,2.778084785502287,69.8140667507061,60.236288000000016,0.9385777690203407,0.34506777812597905,3075217
2017-06-15,6.779999999999999,5,4.164510218460269,232.09788329385526,311.6657519999999,-0.789061390456134,-0.6143143512009406,22066917
2017-06-16,7.26,5,6.883770733957449,287.6779998110343,382.657176,-0.9527781523393507,0.30366723963050907,29509379
2017-06-17,4.0600000000000005,5,3.5557175778879797,282.4557744810398,66.92341600000003,-0.9764627818728734,0.2156859652761146,6723128
2017-06-18,2.96,5,0.8043754469173396,16.355064818826634,25.934336,0.28158901192952746,0.9595351105408038,815624
2017-06-19,3.5799999999999996,5,2.734754888722605,31.51096131141486,45.882711999999984,0.5226616745740215,0.8525401890418303,1709738
2017-06-20,6.08,5,5.79926392507059,43.88300458399891,224.75571200000002,0.6931880636035366,0.7207567609655696,17468185
2017-06-21,5.16,5,4.822419351001019,90.05633212265082,137.38809600000002,0.9999995166775849,-0.0009831808564962673,7167963
2017-06-22,7.8,5,6.362812159443993,244.07888509129407,474.55199999999996,-0.8993967456356712,-0.43713326794006857,31563893
2017-06-23,8.620000000000001,5,8.205010364270755,247.63317587449114,640.5039280000002,-0.9247665291221346,-0.38053497423416965,34165415
2017-06-24,9.4,5,9.20026363246497,235.6678643762403,830.5840000000001,-0.8257820983451273,-0.5639892960444537,34304646
2017-06-25,8.18,5,7.779192495036646,256.1554472673046,547.3434319999999,-0.9709485046517582,-0.23928853151481094,26444942
2017-06-26,5.04,5,4.052054967756118,336.67685817450996,128.024064,-0.39591643174655095,0.9182865451878726,8607143
2017-06-27,6.42,5,6.267480340044598,79.15814881781733,264.609288,0.9821501177134218,0.18809876734181924,15068332
2017-06-28,6.540000000000001,5,2.8787568451818633,191.6084014426545,279.7262640000001,-0.2012215568809003,-0.9795457544425511,14907398
2017-06-29,4.9399999999999995,5,4.3659682674871965,225.04641978812114,120.55378399999996,-0.7076794315127891,-0.7065336667234872,6058509
2017-06-30,4.64,5,3.6204236943633066,269.6109475591177,99.89734399999998,-0.9999769463678262,-0.006790193876292177,7890092
2017-07-01,7.58,5,6.405271594365369,331.24047182330474,435.519512,-0.48113456022211226,0.876646756088149,20031102
2017-07-02,6.14,5,5.038473752442694,290.13674830714746,231.47554399999996,-0.9388736428581188,0.34426193914855824,16856962
2017-07-03,7.92,5,6.862585788180827,234.97608629867642,496.793088,-0.8189125777305003,-0.5739182781849584,27491634
2017-07-04,3.08,5,1.42404750712652,15.805988724522592,29.218112,0.2723808194267822,0.9621895287355785,1635885
2017-07-05,4.04,5,1.9284309158566204,11.646677210627502,65.93926400000001,0.20187588589014296,0.9794111121975644,3593819
2017-07-06,4.68,5,3.8328009869959208,93.85154610698339,102.50323199999998,0.997741441238409,-0.0671715448348658,4182390
2017-07-07,4.14,5,2.5745897859108475,264.589789893241,70.95794399999998,-0.9955451786964737,-0.09428572094546576,8375638
2017-07-08,4.0600000000000005,5,2.738259615469779,337.9189794836944,66.92341600000003,-0.3759173257429613,0.9266532060087314,5802094
2017-07-09,3.0200000000000005,5,1.564187055624766,24.26038965056989,27.543608000000013,0.4108841789633158,0.9116875514547963,1049514
2017-07-10,4.86,5,2.5476568660069887,211.6691599394442,114.79125600000002,-0.5250136168766599,-0.8510938268452473,5306195
2017-07-11,6.16,5,5.673199798103395,241.09466437885982,233.744896,-0.8754195179397122,-0.48336390805499935,14451390
2017-07-12,7.859999999999999,5,5.406356850564748,356.3132156164964,485.58765599999987,-0.06430213129302004,0.9979304764918121,24641418
2017-07-13,2.7,5,1.443223364612022,359.64653060841846,19.683000000000003,-0.0061691655558110195,0.9999809705171119,665737
2017-07-14,6.9799999999999995,5,5.704594547859843,291.13524552231434,340.06839199999996,-0.9327319061355114,0.36057064672102124,18853402
2017-07-15,5.58,5,4.534526446233578,246.1858809428294,173.74111200000002,-0.914860196810264,-0.40377075215062935,7446959
2017-07-16,5.64,5,4.438596606751036,259.22180431096285,179.40614399999998,-0.9823584888719599,-0.1870074847197283,10925477
2017-07-17,3.56,5,2.490785233665245,10.242600445109758,45.118016000000004,0.1778164584838058,0.9840636702430778,2391480
2017-07-18,6.04,5,5.893976418214585,77.91357255446445,220.348864,0.9778328649773323,0.20938693409623735,14448123
2017-07-19,6.279999999999999,5,2.9261013261471946,135.4342954625523,247.67315199999993,0.7017267307021064,-0.7124462052801835,18467956
2017-07-20,6.42,5,5.6751817360557775,232.34486608483883,264.609288,-0.7917021532518549,-0.6109072765456116,15233978
2017-07-21,4.92,5,2.8701554520226926,143.32699498627005,119.09548799999999,0.5972473229471861,-0.8020571271626602,5902428
2017-07-22,4.74,5,2.5424895540560524,180.9228172201812,106.49642400000002,-0.0161055025447461,-0.999870297982584,8131967
2017-07-23,6.459999999999999,5,5.691101329034828,224.59145553759635,269.5861359999999,-0.7020468614543407,-0.7121307494569448,14825667
2017-07-24,4.82,5,2.689040009036187,346.0579505048211,111.98016800000002,-0.24094038862126504,0.9705399162997026,5501269
2017-07-25,7.92,5,7.721571374045845,337.2910976838543,496.793088,-0.3860493767701349,0.9224781182745694,25056814
2017-07-26,5.54,5,3.388145044094264,239.41372730239124,170.031464,-0.8608639618130765,-0.5088351788659016,8750721
2017-07-27,8.02,5,7.694796995017404,247.93769455163294,515.8496079999999,-0.9267759460407543,-0.375614624103302,22588566
2017-07-28,10.24,5,9.638837635208708,229.17997537677763,1073.7418240000002,-0.7567666417935778,-0.6536851305242233,38804930
2017-07-29,7.3,5,6.253568443231693,224.4016068921449,389.017,-0.6996833780236443,-0.7144530569025666,28156179
2017-07-30,8.059999999999999,5,7.027254712825021,225.05343298064113,523.6066159999998,-0.7077659082639023,-0.7064470391327106,30083532
2017-07-31,5.680000000000001,5,5.068272959805269,227.92503028142642,183.25043200000005,-0.7422686532891455,-0.6701024148175548,11072973
2017-08-01,3.9,5,3.4214450275117283,228.6146107264911,59.318999999999996,-0.7502796832592532,-0.6611205615380562,2132743
2017-08-02,6.24,5,5.595071747039516,204.9442418179828,242.97062400000002,-0.4217360757746589,-0.906718634632702,12744281
2017-08-03,11.88,5,11.323163106687753,224.91535176862908,1676.6766720000003,-0.706061337141731,-0.7081506818422411,46809502
2017-08-04,10.059999999999999,5,9.782487029551195,242.36463546085304,1018.1082159999996,-0.8859174513194825,-0.46384293618378225,41781842
2017-08-05,5.54,5,4.836764900119649,276.4174014940654,170.031464,-0.993734018723014,0.11177074766059482,11258029
2017-08-06,5.16,5,4.395391149010762,250.78113439646978,137.38809600000002,-0.9442680341460672,-0.3291775807826554,8561232
2017-08-07,4.76,5,2.8353931772529766,217.20044175721844,107.85017599999999,-0.604605256184028,-0.7965252564700291,7005013
2017-08-08,4.96,5,0.8372997801183089,26.595990280151625,122.02393599999999,0.44769651131320926,0.8941855700904491,6116572
2017-08-09,6.02,5,4.414761128618867,233.34050023854024,218.16720799999996,-0.8021978827147872,-0.597058252575,19373268
2017-08-10,4.74,5,4.427990460617956,26.38912929886692,106.49642400000002,0.4444652282147208,0.8957961045394405,4826861
2017-08-11,4.36,5,3.2087343344556216,258.8620431941815,82.88185600000001,-0.9811649084075971,-0.19317200239556384,4984878
2017-08-12,6.5,5,5.961931941703208,269.1463221033498,274.625,-0.9998890046515427,-0.014898938785936504,16282252
2017-08-13,3.44,5,1.757402151236431,356.2406014193421,40.707584,-0.0655668133129263,0.9978481813342087,1756890
